epoch,return-average
1440,861.3037628677
1441,2385.9344836434
1442,1189.8407929316
1443,2458.5023916438
1444,3420.5830473419
1445,3285.5543717217
1446,1422.9723253967
1447,179.9204164114
1448,695.1355469128
1449,2798.5751023912
1450,1618.7968393397
1451,3891.8958526138
1452,3474.8341572096
1453,1397.3101670229
1454,3300.1804509998
1455,2999.5585117618
1456,455.4572848162
1457,1050.635466086
1458,37.5800650644
1459,2893.5920597546
1460,2372.9548552063
1461,1823.2913220181
1462,2787.5869920013
1463,3493.407833899
1464,3432.740354342
1465,3780.7524464253
1466,2102.1392231504
1467,3008.5526179495
1468,3065.6177484804
1469,1957.2374070369
1470,24.2157661656
1471,3641.0550252089
1472,3679.9342124233
1473,3316.996076057
1474,423.6742073497
1475,757.770570789
1476,2101.7153474432
1477,959.532231223
1478,683.7365607011
1479,270.7923385653
1480,2482.8691344629
1481,3715.4152562829
1482,2296.6660889085
1483,2544.379325864
1484,1788.6091197665
1485,977.8099235766
1486,418.2189567533
1487,1832.7157980569
1488,445.8552981945
1489,1146.0478509845
1490,1828.6321353866
1491,3996.5301518021
1492,815.1893018647
1493,445.0743214986
1494,515.4747344508
1495,3005.7171403357
1496,2917.2086108104
1497,1483.6319924487
1498,2470.4885711926
1499,371.5404073175
1500,3370.2026595153
1501,2256.8188424468
1502,1596.6544835503
1503,3557.3452181855
1504,3228.0385580576
1505,2451.8479209667
1506,3582.9521518093
1507,1039.9138053195
1508,2782.7417883241
1509,1038.758441778
1510,1107.524805218
1511,2978.6823782906
1512,2020.2927065851
1513,2193.9141757157
1514,2453.2285252468
1515,2543.6262359331
1516,3013.603282548
1517,3336.1562458124
1518,752.1779447892
1519,3373.3253892861
1520,2502.4525889873
1521,3366.3733312019
1522,2298.6658742645
1523,3669.9093257383
1524,581.1126769994
1525,2405.4501129771
1526,1505.9374543115
1527,2333.482000362
1528,3466.9674032871
1529,1101.2306529778
1530,1956.7085100281
1531,1617.0785761876
1532,3293.5154983733
1533,1520.8000508362
1534,432.8225715083
1535,2849.2188327162
1536,2693.359965117
1537,66.4089146669
1538,2002.378129471
1539,2139.0635603551
1540,3960.0399664045
1541,2409.7349466397
1542,2603.7417725155
1543,601.5350941772
1544,1555.2786038495
1545,731.6798475417
1546,3716.3015372431
1547,3011.693766692
1548,844.7982391571
1549,3355.8938726933
1550,3515.3868130977
1551,841.6355889228
1552,2612.1529192084
1553,785.7074921022
1554,3070.8308958332
1555,2988.7394072715
1556,2007.2465240127
1557,788.7823279743
1558,275.0567365405
1559,815.3581175182
1560,3869.6116232671
1561,3530.8998007709
1562,779.5684672241
1563,1149.3341884222
1564,2872.6794632938
1565,1536.4653219504
1566,2632.6859841301
1567,1338.6624042572
1568,2302.4837197717
1569,3490.736385807
1570,3773.8890292549
1571,16.7292766021
1572,1375.3677352724
1573,601.8021271743
1574,2050.3895050035
1575,1873.7295470465
1576,3176.4992165202
1577,455.5701874251
1578,706.0506448776
1579,2681.1128444938
1580,506.7608025398
1581,2825.6516715782
1582,2701.765847908
1583,1736.4882311458
1584,1163.3922176353
1585,2270.0205986174
1586,2810.7269335493
1587,3733.9321952305
1588,3087.954441274
1589,654.1921153992
1590,2892.9009643261
1591,3526.7373740757
1592,1626.2836645123
1593,3941.8448362643
1594,2959.9192948215
1595,1715.0640481308
1596,440.6310822009
1597,1372.6501743881
1598,3608.3423263354
1599,3144.0755298178
1600,228.6291683262
1601,3306.1592892967
1602,1353.9557936745
1603,2002.0034366928
1604,1564.2934108026
1605,1932.1704363099
1606,3472.256948134
1607,3206.6640528984
1608,3369.3910157648
1609,2273.6889915582
1610,2805.841810433
1611,1865.3235777614
1612,3387.0900545116
1613,2017.5993025553
1614,1149.5856384533
1615,2773.4902159271
1616,3585.9939669228
1617,3047.2898382746
1618,815.9106868523
1619,2617.5954617746
1620,3463.2822513472
1621,3400.852439881
1622,989.2038220848
1623,4274.0824633261
1624,74.6232851402
1625,1233.1934433573
1626,1634.6481695345
1627,977.343281442
1628,1420.0400451068
1629,2984.5838622323
1630,2210.6764323127
1631,2218.98807668
1632,2679.151913011
1633,3378.590218272
1634,2956.2936079853
1635,1734.557024525
1636,3342.6978830054
1637,1318.9776762622
1638,1821.1007619425
1639,2932.9879135008
1640,478.2856298452
1641,2851.8859604375
1642,2848.1716950094
1643,2659.0512655312
1644,836.4693035228
1645,1539.6549409409
1646,2854.025542776
1647,3486.3918220484
1648,1781.8659118878
1649,3349.7726610567
1650,1214.8709726232
1651,3873.9459244562
1652,3726.2046461685
1653,2250.8918485047
1654,2848.0873096185
1655,2599.1685932957
1656,3429.8874245376
1657,3098.9749938616
1658,967.6897824553
1659,1396.9126995432
1660,1999.6048394061
1661,2009.7309143619
1662,944.4828145695
1663,937.6501189511
1664,4036.9697672912
1665,142.4458817637
1666,1219.5181719757
1667,3326.0378389328
1668,3226.8761462439
1669,3599.0006666719
1670,2322.5015068486
1671,2311.0303830027
1672,779.9770601847
1673,236.375477857
1674,642.0694875581
1675,1146.1179214036
1676,1844.8959288964
1677,3225.9446425866
1678,376.1737780463
1679,1980.1975026204
1680,2945.0899201314
1681,614.2178770144
1682,102.475225178
1683,2252.5409606528
1684,3376.1981494036
1685,3233.0797110093
1686,3797.5710348795
1687,3520.4251353852
1688,3668.1215213558
1689,1693.4124257925
1690,1343.7871562023
1691,296.3797054647
1692,3666.7339940501
1693,1039.8867056144
1694,2358.9114591486
1695,3757.5344130298
1696,3179.7721467915
1697,3386.7089043771
1698,3262.7637977597
1699,1311.0234159518
1700,3225.4257012615
1701,2666.2865974886
1702,3505.9402272295
1703,2395.8458848083
1704,2137.5048331314
1705,4284.9336849288
1706,3583.6447487899
1707,2214.8569397851
1708,2438.4589960332
1709,3322.9330636458
1710,3634.0910692529
1711,2892.1800283824
1712,2188.1676681925
1713,281.2732713349
1714,1827.9452081422
1715,3008.8760268703
1716,3812.1422971149
1717,228.7951875088
1718,3390.9783357381
1719,1472.3701759337
1720,2746.5451337113
1721,1862.2688192551
1722,1140.2325355712
1723,2737.6442625179
1724,1117.2681278519
1725,3149.4176238969
1726,2813.5184568274
1727,3210.5428342148
1728,2999.601332013
1729,1000.7507925516
1730,2928.9828714749
1731,4300.4634091756
1732,2939.3419598325
1733,4106.8823026218
1734,2185.8977240054
1735,2328.1896812432
1736,287.7129663196
1737,1435.0928806406
1738,2537.7060595282
1739,3403.0794333272
1740,1489.6938118315
1741,1763.3858191437
1742,2400.5495133173
1743,3394.2400677115
1744,1611.8001432411
1745,3458.9080136197
1746,1057.1716789302
1747,689.7676918696
1748,2762.4650600214
1749,3448.7721328153
1750,3312.7775846981
1751,2977.2020315167
1752,2623.9437803271
1753,3077.5955512296
1754,3814.2546407868
1755,642.5014873374
1756,2690.2422580656
1757,3578.8704835088
1758,3274.4411523729
1759,1126.4018730837
1760,3696.7709469274
1761,2222.5436007538
1762,737.6424912302
1763,3343.6120276632
1764,3208.5402365903
1765,562.3043165908
1766,290.8399712214
1767,92.9770180374
1768,2269.0845619538
1769,2864.1027447107
1770,1616.8928626649
1771,2473.8108106146
1772,411.55144735
1773,3561.5883853678
1774,1899.3868143212
1775,1308.442959146
1776,2327.2505424591
1777,3494.8141765931
1778,954.132571924
1779,2979.3354411513
1780,853.7707237383
1781,3068.526881774
1782,628.2826596446
1783,3108.6243706959
1784,1534.5819692563
1785,984.5857244869
1786,2234.1303042505
1787,3725.8248655137
1788,3327.4124468583
1789,3833.5515034452
1790,753.0536996095
1791,2066.3271334393
1792,1451.6065927756
1793,2649.0871876471
1794,3349.5564354304
1795,1383.0730749072
1796,3442.1012525155
1797,2828.8450717877
1798,1552.8510234888
1799,2592.0623722108
1800,2928.6754779505
1801,1219.8588226358
1802,2177.2066138827
1803,4013.4689238325
1804,2861.4194656335
1805,629.9516857057
1806,2078.1082576327
1807,3594.9495900619
1808,3026.7820877811
1809,1452.7186663418
1810,2821.624632519
1811,1519.8677236384
1812,2157.9471221692
1813,1033.7005812136
1814,4008.3629812146
1815,2449.1653845398
1816,3288.5515424889
1817,3622.1296701436
1818,3052.6379539643
1819,795.6279741889
1820,2409.9966891512
1821,3123.2558407806
1822,748.9070742357
1823,1842.59031988
1824,2953.2031033556
1825,1248.5969002494
1826,3761.1338058593
1827,2480.5707875368
1828,1720.7896338735
1829,3384.6120339932
1830,2868.4440159948
1831,960.8335406871
1832,2727.375500426
1833,3214.4353886196
1834,60.2686722282
1835,2685.7696579446
1836,2218.0871512901
1837,1634.4507996365
1838,2985.1201092002
1839,863.7392666815
1840,838.0878708396
1841,3262.6232553276
1842,3725.0149555748
1843,2825.0635511583
1844,1676.8266195241
1845,867.8125531565
1846,2413.6245502404
1847,3517.090499515
1848,401.9873464075
1849,1339.4319510417
1850,2449.3093188232
1851,4179.3615494005
1852,1821.4313301389
1853,2926.5026036064
1854,4069.0289781002
1855,3305.7666497451
1856,2758.1048269985
1857,1470.1603204064
1858,4205.287283683
1859,3094.7095111207
1860,1830.5826789166
1861,913.0751942989
1862,2956.4837503178
1863,237.3085424817
1864,4274.128861849
1865,858.2325580143
1866,863.4313454414
1867,4128.5273615947
1868,3501.0324833543
1869,1186.6634335569
1870,3434.0143625543
1871,2695.997323253
1872,3896.2521857831
1873,2613.0999121461
1874,4060.4390150437
1875,1063.9023946708
1876,1262.9526440362
1877,1875.3264998382
1878,1926.5585268133
1879,2461.9019096941
1880,804.1935841366
1881,3402.6806489141
1882,1650.0637532141
1883,2615.4283573428
1884,3169.2595153484
1885,2581.3943884676
1886,948.2370749168
1887,1589.6155298428
1888,3769.4053047497
1889,977.8462857806
1890,2815.3411288983
1891,2193.4839246705
1892,2905.5090354653
1893,2285.374413166
1894,2177.2740452268
1895,67.8672089621
1896,2443.2375447988
1897,3324.3251524752
1898,3915.3632901991
1899,1629.702176144
1900,2906.7691642567
1901,3782.2634705863
1902,3854.9392213313
1903,387.1947143818
1904,3598.6031693228
1905,3950.4440625252
1906,2265.3181073233
1907,3299.6969879106
1908,2302.7069077956
1909,2135.9988367859
1910,656.1994180305
1911,54.3475707421
1912,3431.530470593
1913,3206.3540416533
1914,2968.1334180725
1915,998.9288207412
1916,3460.6442853687
1917,1356.4057834517
1918,3305.9411228119
1919,4010.314044169
1920,3336.3338020883
1921,2047.4958864115
1922,3741.1385502466
1923,3743.2639571286
1924,2339.2358941361
1925,1641.0154815118
1926,2149.5350206558
1927,2425.2535968167
1928,3154.0564708549
1929,2468.3388418503
1930,3811.9797290633
1931,2950.3291899653
1932,4414.8205817651
1933,437.0139268324
1934,1307.6874915225
1935,3302.169385548
1936,3702.1149963093
1937,3643.254052273
1938,2691.5937857421
1939,2738.5245045375
1940,2903.6879486425
1941,4055.5663092254
1942,3479.1185982688
1943,3845.4510083781
1944,35.0858016031
1945,4394.3231232367
1946,4066.4626849929
1947,3841.6505448709
1948,1847.4775287872
1949,4542.1318342558
1950,1794.9880168963
1951,1423.9181877317
1952,1368.1248219272
1953,3331.4683799932
1954,4040.620419948
1955,2237.7382650022
1956,3534.8717922721
1957,3586.0952677429
1958,1000.0598626564
1959,2196.5507744366
1960,3437.7199742523
1961,3592.941357323
1962,3630.7304465165
1963,2807.3631765872
1964,3315.2344546243
1965,3305.4188368644
1966,402.3427500865
1967,1591.8858379751
1968,580.5423733096
1969,1924.3114162503
1970,2898.2574935318
1971,2309.7883396291
1972,51.6418843322
1973,1613.0586135052
1974,2568.2462715285
1975,287.9447894191
1976,1804.9221004932
1977,3941.2959647709
1978,74.5194462837
1979,3493.2087322819
1980,3758.2259555975
1981,2004.2418514842
1982,2710.9895627752
1983,1371.0391988953
1984,965.0100750576
1985,2466.0084499366
1986,4211.1504884793
1987,3094.1084430988
1988,4470.4019150587
1989,3334.4733423077
1990,47.8317748189
1991,3157.8834625705
1992,3864.3899054816
1993,1862.775019521
1994,850.0938886908
1995,2594.5899421659
1996,1485.5205701255
1997,2703.0115281161
1998,2149.9798368112
1999,3641.1603551751
2000,3479.7197647452
2001,3272.6316511841
2002,3270.6593082236
2003,2984.488290317
2004,2228.3280665235
2005,849.9797923471
2006,2887.8849213867
2007,2391.1096216
2008,2812.4250199056
2009,2600.8718129949
2010,2579.052368198
2011,2076.068799772
2012,1647.7440581624
2013,3686.7200844148
2014,3757.0477837293
2015,3321.6360853016
2016,3809.641106312
2017,1333.5945298384
2018,3456.894159709
2019,2932.4414132152
2020,3764.9960633496
2021,2024.9976088882
2022,1671.8541996999
2023,920.5120843189
2024,2422.3001546962
2025,3724.7152228049
2026,3735.5242154258
2027,4050.1931803765
2028,2320.4175875589
2029,2539.133768625
2030,1568.9453123828
2031,2790.4277032164
2032,946.9635633807
2033,1807.7513700763
2034,2258.0751924222
2035,2598.9165117389
2036,335.0242797552
2037,3493.1527942484
2038,3535.9921925444
2039,866.3598797257
2040,3344.383014205
2041,4158.3003412483
2042,344.8269125866
2043,1745.2049476534
2044,1629.0655701044
2045,3901.5885586523
2046,3733.3933398314
2047,3102.0576918218
2048,1113.0435836821
2049,2768.0106359881
2050,4015.0242326896
2051,2762.8776769286
2052,3627.1030484049
2053,3491.143540005
2054,1739.2147171208
2055,3477.3522926484
2056,1204.3214145824
2057,2817.1919076183
2058,4026.0352793051
2059,939.7176891447
2060,2889.344732507
2061,3821.7721199757
2062,2462.3852059409
2063,2521.0984009768
2064,3667.2856840945
2065,2630.9528700303
2066,1971.5016841208
2067,1088.2103534947
2068,750.1324709581
2069,1083.0429263018
2070,3427.3805804098
2071,1515.1037413745
2072,1266.7026776137
2073,2582.7071670298
2074,2449.7477733107
2075,3433.1950023138
2076,1889.011021422
2077,877.7257188564
2078,137.636721707
2079,2679.8601531513
2080,64.6486889358
2081,1680.3292449523
2082,4016.3145768832
2083,3982.7853637332
2084,3615.9545581963
2085,2996.0341798918
2086,1126.2687134144
2087,1690.1664479697
2088,3239.5535488329
2089,3360.0890647914
2090,1093.5928054087
2091,2822.0726359335
2092,3022.3753330558
2093,3634.5131867368
2094,1100.3964221583
2095,3235.1240553388
2096,3529.8441046737
2097,2678.5461569968
2098,2511.9532106223
2099,4314.4651272884
2100,3598.4690381875
2101,1360.6082417334
2102,1172.3147178896
2103,1490.5506780241
2104,312.1781369657
2105,552.8643403836
2106,3343.001713899
2107,2992.4152133139
2108,2955.1288266052
2109,3446.4760832217
2110,3952.7930732553
2111,2348.0338596797
2112,2664.4874372281
2113,607.5076505094
2114,3851.8491141146
2115,1162.2562010228
2116,591.2949506245
2117,972.3118454609
2118,2873.0465308973
2119,2903.1261643358
2120,1752.3806904516
2121,3523.7324258056
2122,1584.7384555624
2123,3893.5188160176
2124,442.4121482535
2125,3229.7365882506
2126,3626.457029192
2127,1866.2835713562
2128,1566.3584332354
2129,2702.127511996
2130,3350.9829298076
2131,1792.2279834777
2132,1539.3432717899
2133,3330.710338504
2134,1875.6296937766
2135,2602.2935800966
2136,4213.9891579053
2137,3693.5824088414
2138,950.6209390301
2139,5020.4539583862
2140,1720.9394265277
2141,2403.2985305683
2142,3679.8626368823
2143,3606.6973904114
2144,3836.3281482181
2145,2697.3091007649
2146,3419.0293977526
2147,3945.8826270422
2148,849.1644875335
2149,1063.4563361541
2150,2905.133096003
2151,2722.8564852915
2152,3100.8424184334
2153,4380.1967416068
2154,55.3291379936
2155,3615.2982163867
2156,3413.3019172267
2157,200.772666587
2158,1159.3888693455
2159,536.2380245975
2160,3491.8421864058
2161,2484.4922773111
2162,3787.4430533371
2163,2174.316634534
2164,3664.4526281289
2165,3025.7630619523
2166,3334.4961787448
2167,3698.9676671591
2168,2820.0253688937
2169,2490.0451087191
2170,1756.3612776031
2171,1029.592313296
2172,2648.7074374902
2173,1027.3069009988
2174,43.180823073
2175,2602.3716290921
2176,2211.4929688487
2177,3445.862351386
2178,1833.0428566962
2179,3340.923314933
2180,1374.7493655694
2181,4123.7169537419
2182,475.9497495256
2183,3464.5109970778
2184,1967.2930649119
2185,2138.8041049937
2186,2995.3708865506
2187,1629.6132426565
2188,616.0591189903
2189,3297.1543121817
2190,3486.4158700176
2191,2888.4370091273
2192,3294.9776160873
2193,463.6458745669
2194,1571.6776627197
2195,4129.2612389666
2196,3167.6297977536
2197,3261.1508809506
2198,3033.4456913571
2199,3757.4533194433
2200,1904.2158519264
2201,587.6660986154
2202,4052.6267207551
2203,461.3040652036
2204,3852.2284521185
2205,3766.7073377685
2206,81.5126270961
2207,805.3211642195
2208,3416.3409051918
2209,3668.2966322823
2210,149.4387532703
2211,3577.7765695325
2212,4534.1250458379
2213,4005.4799568033
2214,1006.2369733635
2215,4083.7360142419
2216,3102.9344356372
2217,1960.6036803725
2218,2474.3354467065
2219,2158.1807540648
2220,2311.3952017496
2221,2312.12541496
2222,2173.1447962942
2223,2138.6399204088
2224,866.5245350535
2225,1973.8908857094
2226,3219.4896416106
2227,2771.8036573653
2228,434.3273976823
2229,3318.7095217507
2230,700.8233835138
2231,2571.5929544833
2232,4023.2762902234
2233,2112.1469282211
2234,2034.1290661449
2235,665.003022086
2236,1539.2689673602
2237,2189.6124441902
2238,923.1776121645
2239,2089.6568496484
2240,2513.4911607656
2241,4072.4282348698
2242,228.3676680759
2243,159.8143431905
2244,4281.9017517275
2245,2790.7332607641
2246,1231.9582201368
2247,2891.4628144914
2248,4256.7952251754
2249,2871.0082235226
2250,3612.8105474804
2251,1089.0537398482
